date,price,log_return,HDD,CDD,NGPL Production,Natural Gas Balancing Item,Natural Gas Consumption,Natural Gas Exports,Natural Gas Gross Withdrawals,Natural Gas Imports,Natural Gas Marketed Production (Wet),Natural Gas Net Imports,Natural Gas Net Storage Withdrawals,Natural Gas Production (Dry),Supplemental Gaseous Fuels
2015-02-27,2.79,-0.079215235553504,869.0,7.0,130.312,-12.465,2925.172,144.955,2520.509,254.23,2196.987,109.275,757.21,2066.675,4.476
2015-03-06,2.89,0.0352149062910664,585.0,29.0,144.911,-5.961,2591.329,163.967,2827.524,257.274,2443.119,93.307,200.796,2298.208,4.978
2015-03-13,2.72,-0.0606246218164348,585.0,29.0,144.911,-5.961,2591.329,163.967,2827.524,257.274,2443.119,93.307,200.796,2298.208,4.978
2015-03-20,2.86,0.0501897445238552,585.0,29.0,144.911,-5.961,2591.329,163.967,2827.524,257.274,2443.119,93.307,200.796,2298.208,4.978
2015-03-27,2.89,0.0104348772925795,585.0,29.0,144.911,-5.961,2591.329,163.967,2827.524,257.274,2443.119,93.307,200.796,2298.208,4.978
2015-04-03,2.63,-0.0942726559346676,300.0,53.0,142.261,1.328,2007.922,130.328,2758.73,205.12,2398.44,74.792,-329.264,2256.179,4.887
2015-04-10,2.58,-0.019194447256147,300.0,53.0,142.261,1.328,2007.922,130.328,2758.73,205.12,2398.44,74.792,-329.264,2256.179,4.887
2015-04-17,2.67,0.034289073478632,300.0,53.0,142.261,1.328,2007.922,130.328,2758.73,205.12,2398.44,74.792,-329.264,2256.179,4.887
2015-04-24,2.59,-0.0304205967007118,300.0,53.0,142.261,1.328,2007.922,130.328,2758.73,205.12,2398.44,74.792,-329.264,2256.179,4.887
2015-05-01,2.68,0.034158918811319,119.0,126.0,144.887,-7.645,1858.149,134.274,2790.849,204.348,2442.713,70.074,-507.084,2297.826,4.977
2015-05-08,2.78,0.0366341331797801,119.0,126.0,144.887,-7.645,1858.149,134.274,2790.849,204.348,2442.713,70.074,-507.084,2297.826,4.977
2015-05-15,2.96,0.0627383406334234,119.0,126.0,144.887,-7.645,1858.149,134.274,2790.849,204.348,2442.713,70.074,-507.084,2297.826,4.977
2015-05-22,2.96,0.0,119.0,126.0,144.887,-7.645,1858.149,134.274,2790.849,204.348,2442.713,70.074,-507.084,2297.826,4.977
2015-05-29,2.78,-0.0627383406334234,119.0,126.0,144.887,-7.645,1858.149,134.274,2790.849,204.348,2442.713,70.074,-507.084,2297.826,4.977
2015-06-05,2.6,-0.0669394826751091,24.0,254.0,139.887,-21.485,1899.906,138.179,2660.158,206.273,2358.416,68.093,-370.037,2218.529,4.805
2015-06-12,2.88,0.1022788491204181,24.0,254.0,139.887,-21.485,1899.906,138.179,2660.158,206.273,2358.416,68.093,-370.037,2218.529,4.805
2015-06-19,2.81,-0.0246058108022,24.0,254.0,139.887,-21.485,1899.906,138.179,2660.158,206.273,2358.416,68.093,-370.037,2218.529,4.805
2015-06-26,2.77,-0.0143371631464073,24.0,254.0,139.887,-21.485,1899.906,138.179,2660.158,206.273,2358.416,68.093,-370.037,2218.529,4.805
2015-07-03,2.79,0.007194275634027,6.0,336.0,145.008,-18.562,2067.714,143.82,2756.222,216.973,2444.753,73.153,-291.603,2299.745,4.981
2015-07-10,2.7,-0.0327898228229908,6.0,336.0,145.008,-18.562,2067.714,143.82,2756.222,216.973,2444.753,73.153,-291.603,2299.745,4.981
2015-07-17,2.88,0.064538521137571,6.0,336.0,145.008,-18.562,2067.714,143.82,2756.222,216.973,2444.753,73.153,-291.603,2299.745,4.981
2015-07-24,2.92,0.0137933221323358,6.0,336.0,145.008,-18.562,2067.714,143.82,2756.222,216.973,2444.753,73.153,-291.603,2299.745,4.981
2015-07-31,2.76,-0.0563529365511319,6.0,336.0,145.008,-18.562,2067.714,143.82,2756.222,216.973,2444.753,73.153,-291.603,2299.745,4.981
2015-08-07,2.76,0.0,11.0,315.0,145.173,-6.684,2052.728,144.885,2744.748,213.875,2447.534,68.991,-316.928,2302.361,4.987
2015-08-14,2.83,0.0250460319260878,11.0,315.0,145.173,-6.684,2052.728,144.885,2744.748,213.875,2447.534,68.991,-316.928,2302.361,4.987
2015-08-21,2.7,-0.0470249386448629,11.0,315.0,145.173,-6.684,2052.728,144.885,2744.748,213.875,2447.534,68.991,-316.928,2302.361,4.987
2015-08-28,2.69,-0.0037105793965357,11.0,315.0,145.173,-6.684,2052.728,144.885,2744.748,213.875,2447.534,68.991,-316.928,2302.361,4.987
2015-09-04,2.67,-0.0074627212015895,32.0,223.0,141.377,-11.321,1901.337,162.573,2721.449,208.818,2383.531,46.245,-380.599,2242.155,4.857
2015-09-11,2.67,0.0,32.0,223.0,141.377,-11.321,1901.337,162.573,2721.449,208.818,2383.531,46.245,-380.599,2242.155,4.857
2015-09-18,2.69,0.0074627212015895,32.0,223.0,141.377,-11.321,1901.337,162.573,2721.449,208.818,2383.531,46.245,-380.599,2242.155,4.857
2015-09-25,2.6,-0.0340297485863113,32.0,223.0,141.377,-11.321,1901.337,162.573,2721.449,208.818,2383.531,46.245,-380.599,2242.155,4.857
2015-10-02,2.37,-0.0926214898803965,228.0,76.0,145.025,-46.727,1987.31,158.517,2806.078,226.286,2445.042,67.768,-338.73,2300.017,4.982
2015-10-09,2.49,0.0493927553295765,228.0,76.0,145.025,-46.727,1987.31,158.517,2806.078,226.286,2445.042,67.768,-338.73,2300.017,4.982
2015-10-16,2.42,-0.0285151703080213,228.0,76.0,145.025,-46.727,1987.31,158.517,2806.078,226.286,2445.042,67.768,-338.73,2300.017,4.982
2015-10-23,2.28,-0.0595920972022456,228.0,76.0,145.025,-46.727,1987.31,158.517,2806.078,226.286,2445.042,67.768,-338.73,2300.017,4.982
2015-10-30,1.98,-0.1410785982599055,228.0,76.0,145.025,-46.727,1987.31,158.517,2806.078,226.286,2445.042,67.768,-338.73,2300.017,4.982
2015-11-06,2.19,0.1008046991219655,446.0,30.0,139.758,-51.118,2249.14,155.739,2726.22,218.242,2356.237,62.503,16.475,2216.479,4.801
2015-11-13,2.02,-0.0808040324152959,446.0,30.0,139.758,-51.118,2249.14,155.739,2726.22,218.242,2356.237,62.503,16.475,2216.479,4.801
2015-11-20,2.18,0.0762273653878843,446.0,30.0,139.758,-51.118,2249.14,155.739,2726.22,218.242,2356.237,62.503,16.475,2216.479,4.801
2015-11-27,2.14,-0.0185190477672375,446.0,30.0,139.758,-51.118,2249.14,155.739,2726.22,218.242,2356.237,62.503,16.475,2216.479,4.801
2015-12-04,2.1,-0.0188684843043828,582.0,26.0,144.425,-44.988,2588.168,161.754,2812.11,227.257,2434.92,65.503,272.196,2290.495,4.961
2015-12-11,1.79,-0.1597217248767136,582.0,26.0,144.425,-44.988,2588.168,161.754,2812.11,227.257,2434.92,65.503,272.196,2290.495,4.961
2015-12-18,1.74,-0.028330506626226,582.0,26.0,144.425,-44.988,2588.168,161.754,2812.11,227.257,2434.92,65.503,272.196,2290.495,4.961
2015-12-25,1.63,-0.0653050984077667,582.0,26.0,144.425,-44.988,2588.168,161.754,2812.11,227.257,2434.92,65.503,272.196,2290.495,4.961
2016-01-01,2.28,0.3355954281476784,872.0,7.0,155.035,-39.772,3091.695,168.521,2823.104,273.6,2435.375,105.079,741.143,2280.34,4.904
2016-01-08,2.47,0.0800427076735365,872.0,7.0,155.035,-39.772,3091.695,168.521,2823.104,273.6,2435.375,105.079,741.143,2280.34,4.904
2016-01-15,2.18,-0.1248932738388881,872.0,7.0,155.035,-39.772,3091.695,168.521,2823.104,273.6,2435.375,105.079,741.143,2280.34,4.904
2016-01-22,2.21,0.0136676387286637,872.0,7.0,155.035,-39.772,3091.695,168.521,2823.104,273.6,2435.375,105.079,741.143,2280.34,4.904
2016-01-29,2.28,0.0311829274366879,872.0,7.0,155.035,-39.772,3091.695,168.521,2823.104,273.6,2435.375,105.079,741.143,2280.34,4.904
2016-02-05,2.08,-0.0918075492531227,630.0,11.0,147.087,-16.015,2652.26,162.757,2653.842,251.775,2310.521,89.019,411.17,2163.435,4.653
2016-02-12,2.08,0.0,630.0,11.0,147.087,-16.015,2652.26,162.757,2653.842,251.775,2310.521,89.019,411.17,2163.435,4.653
2016-02-19,1.83,-0.128051926859897,630.0,11.0,147.087,-16.015,2652.26,162.757,2653.842,251.775,2310.521,89.019,411.17,2163.435,4.653
2016-02-26,1.78,-0.0277026025493357,630.0,11.0,147.087,-16.015,2652.26,162.757,2653.842,251.775,2310.521,89.019,411.17,2163.435,4.653
2016-03-04,1.49,-0.177837244346626,451.0,35.0,155.455,-33.717,2356.298,194.915,2824.983,240.764,2441.976,45.849,52.727,2286.521,4.917
2016-03-11,1.74,0.1551089932690698,451.0,35.0,155.455,-33.717,2356.298,194.915,2824.983,240.764,2441.976,45.849,52.727,2286.521,4.917
2016-03-18,1.84,0.0558804583944566,451.0,35.0,155.455,-33.717,2356.298,194.915,2824.983,240.764,2441.976,45.849,52.727,2286.521,4.917
2016-03-25,1.78,-0.0331522073169004,451.0,35.0,155.455,-33.717,2356.298,194.915,2824.983,240.764,2441.976,45.849,52.727,2286.521,4.917
2016-04-01,1.88,0.0546584125378639,310.0,42.0,150.335,-25.042,2083.848,177.853,2678.61,241.317,2361.554,63.464,-170.548,2211.218,4.755
2016-04-08,1.99,0.0568628618945432,310.0,42.0,150.335,-25.042,2083.848,177.853,2678.61,241.317,2361.554,63.464,-170.548,2211.218,4.755
2016-04-15,1.71,-0.1516412682218325,310.0,42.0,150.335,-25.042,2083.848,177.853,2678.61,241.317,2361.554,63.464,-170.548,2211.218,4.755
2016-04-22,1.92,0.1158318155251216,310.0,42.0,150.335,-25.042,2083.848,177.853,2678.61,241.317,2361.554,63.464,-170.548,2211.218,4.755
2016-04-29,1.89,-0.0157483569681391,310.0,42.0,150.335,-25.042,2083.848,177.853,2678.61,241.317,2361.554,63.464,-170.548,2211.218,4.755
2016-05-06,1.86,-0.016000341346441,151.0,97.0,153.577,-21.156,1965.799,188.274,2767.844,248.317,2412.475,60.043,-336.845,2258.898,4.858
2016-05-13,1.96,0.0523679855173158,151.0,97.0,153.577,-21.156,1965.799,188.274,2767.844,248.317,2412.475,60.043,-336.845,2258.898,4.858
2016-05-20,1.81,-0.0796176279646914,151.0,97.0,153.577,-21.156,1965.799,188.274,2767.844,248.317,2412.475,60.043,-336.845,2258.898,4.858
2016-05-27,1.77,-0.0223472986919965,151.0,97.0,153.577,-21.156,1965.799,188.274,2767.844,248.317,2412.475,60.043,-336.845,2258.898,4.858
2016-06-03,2.31,0.2662679779479644,21.0,270.0,147.199,0.888,2000.656,183.013,2628.164,241.885,2312.288,58.872,-228.85,2165.089,4.656
2016-06-10,2.46,0.0629138254105692,21.0,270.0,147.199,0.888,2000.656,183.013,2628.164,241.885,2312.288,58.872,-228.85,2165.089,4.656
2016-06-17,2.59,0.0514965257671748,21.0,270.0,147.199,0.888,2000.656,183.013,2628.164,241.885,2312.288,58.872,-228.85,2165.089,4.656
2016-06-24,2.71,0.0452907591801632,21.0,270.0,147.199,0.888,2000.656,183.013,2628.164,241.885,2312.288,58.872,-228.85,2165.089,4.656
2016-07-01,2.89,0.0643078672327311,6.0,383.0,153.35,-11.234,2186.616,188.682,2721.21,265.022,2408.915,76.339,-138.904,2255.564,4.851
2016-07-08,2.8,-0.0316370849431826,6.0,383.0,153.35,-11.234,2186.616,188.682,2721.21,265.022,2408.915,76.339,-138.904,2255.564,4.851
2016-07-15,2.7,-0.0363676441708746,6.0,383.0,153.35,-11.234,2186.616,188.682,2721.21,265.022,2408.915,76.339,-138.904,2255.564,4.851
2016-07-22,2.8,0.0363676441708746,6.0,383.0,153.35,-11.234,2186.616,188.682,2721.21,265.022,2408.915,76.339,-138.904,2255.564,4.851
2016-07-29,2.97,0.05894253563345,6.0,383.0,153.35,-11.234,2186.616,188.682,2721.21,265.022,2408.915,76.339,-138.904,2255.564,4.851
2016-08-05,2.88,-0.0307716586667536,6.0,362.0,152.134,47.777,2208.375,214.226,2722.631,261.983,2389.813,47.757,-129.65,2237.678,4.812
2016-08-12,2.7,-0.064538521137571,6.0,362.0,152.134,47.777,2208.375,214.226,2722.631,261.983,2389.813,47.757,-129.65,2237.678,4.812
2016-08-19,2.67,-0.0111733005981252,6.0,362.0,152.134,47.777,2208.375,214.226,2722.631,261.983,2389.813,47.757,-129.65,2237.678,4.812
2016-08-26,2.91,0.086074608771243,6.0,362.0,152.134,47.777,2208.375,214.226,2722.631,261.983,2389.813,47.757,-129.65,2237.678,4.812
2016-09-02,2.88,-0.0103627870355467,39.0,219.0,146.252,25.089,1947.752,201.986,2626.213,238.491,2297.402,36.505,-269.618,2151.15,4.626
2016-09-09,2.93,0.0172121288811215,39.0,219.0,146.252,25.089,1947.752,201.986,2626.213,238.491,2297.402,36.505,-269.618,2151.15,4.626
2016-09-16,2.97,0.0135595297856321,39.0,219.0,146.252,25.089,1947.752,201.986,2626.213,238.491,2297.402,36.505,-269.618,2151.15,4.626
2016-09-23,3.06,0.0298529631496811,39.0,219.0,146.252,25.089,1947.752,201.986,2626.213,238.491,2297.402,36.505,-269.618,2151.15,4.626
2016-09-30,2.84,-0.0746108637911746,39.0,219.0,146.252,25.089,1947.752,201.986,2626.213,238.491,2297.402,36.505,-269.618,2151.15,4.626
2016-10-07,3.02,0.0614527792136636,198.0,86.0,150.534,-32.32,1925.203,176.466,2720.187,231.449,2364.679,54.983,-316.367,2214.145,4.762
2016-10-14,3.18,0.0516243654053072,198.0,86.0,150.534,-32.32,1925.203,176.466,2720.187,231.449,2364.679,54.983,-316.367,2214.145,4.762
2016-10-21,2.92,-0.0852975805118951,198.0,86.0,150.534,-32.32,1925.203,176.466,2720.187,231.449,2364.679,54.983,-316.367,2214.145,4.762
2016-10-28,2.72,-0.0709517359722844,198.0,86.0,150.534,-32.32,1925.203,176.466,2720.187,231.449,2364.679,54.983,-316.367,2214.145,4.762
2016-11-04,2.2,-0.2121745199436356,419.0,25.0,146.894,-47.567,2159.445,227.919,2678.247,231.044,2307.494,3.125,38.639,2160.6,4.646
2016-11-11,2.08,-0.0560894666510436,419.0,25.0,146.894,-47.567,2159.445,227.919,2678.247,231.044,2307.494,3.125,38.639,2160.6,4.646
2016-11-18,2.6,0.2231435513142097,419.0,25.0,146.894,-47.567,2159.445,227.919,2678.247,231.044,2307.494,3.125,38.639,2160.6,4.646
2016-11-25,2.76,0.0597192347016221,419.0,25.0,146.894,-47.567,2159.445,227.919,2678.247,231.044,2307.494,3.125,38.639,2160.6,4.646
2016-12-02,3.44,0.2202407916562485,784.0,16.0,150.081,-63.412,2866.273,250.836,2746.543,280.791,2357.556,29.955,687.508,2207.475,4.747
2016-12-09,3.75,0.0862843685970125,784.0,16.0,150.081,-63.412,2866.273,250.836,2746.543,280.791,2357.556,29.955,687.508,2207.475,4.747
2016-12-16,3.51,-0.0661398025045452,784.0,16.0,150.081,-63.412,2866.273,250.836,2746.543,280.791,2357.556,29.955,687.508,2207.475,4.747
2016-12-23,3.6,0.0253178079842899,784.0,16.0,150.081,-63.412,2866.273,250.836,2746.543,280.791,2357.556,29.955,687.508,2207.475,4.747
2016-12-30,3.71,0.0300980311572796,784.0,16.0,150.081,-63.412,2866.273,250.836,2746.543,280.791,2357.556,29.955,687.508,2207.475,4.747
2017-01-06,3.38,-0.0931561671244165,768.0,17.0,151.984,12.604,2914.277,269.96,2723.628,291.656,2339.431,21.696,687.268,2187.447,5.263
2017-01-13,3.36,-0.0059347355198144,768.0,17.0,151.984,12.604,2914.277,269.96,2723.628,291.656,2339.431,21.696,687.268,2187.447,5.263
2017-01-20,3.23,-0.0394588367405477,768.0,17.0,151.984,12.604,2914.277,269.96,2723.628,291.656,2339.431,21.696,687.268,2187.447,5.263
2017-01-27,3.31,0.0244660521544064,768.0,17.0,151.984,12.604,2914.277,269.96,2723.628,291.656,2339.431,21.696,687.268,2187.447,5.263
2017-02-03,3.13,-0.0559151848369097,549.0,21.0,139.196,39.372,2340.517,253.227,2493.267,254.597,2142.588,1.37,291.563,2003.393,4.82
2017-02-10,3.11,-0.006410278360919,549.0,21.0,139.196,39.372,2340.517,253.227,2493.267,254.597,2142.588,1.37,291.563,2003.393,4.82
2017-02-17,2.75,-0.1230218145126629,549.0,21.0,139.196,39.372,2340.517,253.227,2493.267,254.597,2142.588,1.37,291.563,2003.393,4.82
2017-02-24,2.63,-0.0446170654888067,549.0,21.0,139.196,39.372,2340.517,253.227,2493.267,254.597,2142.588,1.37,291.563,2003.393,4.82
2017-03-03,2.5,-0.050693114315518,545.0,32.0,157.595,-38.726,2523.654,273.345,2797.117,280.567,2425.799,7.222,281.497,2268.204,5.457
2017-03-10,2.98,0.1756325686431579,545.0,32.0,157.595,-38.726,2523.654,273.345,2797.117,280.567,2425.799,7.222,281.497,2268.204,5.457
2017-03-17,2.85,-0.0446043062367538,545.0,32.0,157.595,-38.726,2523.654,273.345,2797.117,280.567,2425.799,7.222,281.497,2268.204,5.457
2017-03-24,2.97,0.041242958534049,545.0,32.0,157.595,-38.726,2523.654,273.345,2797.117,280.567,2425.799,7.222,281.497,2268.204,5.457
2017-03-31,3.13,0.0524710517374535,545.0,32.0,157.595,-38.726,2523.654,273.345,2797.117,280.567,2425.799,7.222,281.497,2268.204,5.457
2017-04-07,3.23,0.0314491326825032,248.0,55.0,152.698,-30.917,1932.067,242.424,2689.967,238.279,2350.432,-4.146,-235.891,2197.733,5.288
2017-04-14,3.0,-0.0738698485664552,248.0,55.0,152.698,-30.917,1932.067,242.424,2689.967,238.279,2350.432,-4.146,-235.891,2197.733,5.288
2017-04-21,3.06,0.0198026272961795,248.0,55.0,152.698,-30.917,1932.067,242.424,2689.967,238.279,2350.432,-4.146,-235.891,2197.733,5.288
2017-04-28,3.2,0.0447358938413915,248.0,55.0,152.698,-30.917,1932.067,242.424,2689.967,238.279,2350.432,-4.146,-235.891,2197.733,5.288
2017-05-05,3.1,-0.0317486983145802,154.0,105.0,157.786,-32.605,1891.574,248.867,2778.965,244.353,2428.739,-4.514,-347.723,2270.953,5.464
2017-05-12,3.24,0.0441712183131375,154.0,105.0,157.786,-32.605,1891.574,248.867,2778.965,244.353,2428.739,-4.514,-347.723,2270.953,5.464
2017-05-19,3.11,-0.0409506036130953,154.0,105.0,157.786,-32.605,1891.574,248.867,2778.965,244.353,2428.739,-4.514,-347.723,2270.953,5.464
2017-05-26,3.1,-0.0032206147000422,154.0,105.0,157.786,-32.605,1891.574,248.867,2778.965,244.353,2428.739,-4.514,-347.723,2270.953,5.464
2017-06-02,2.85,-0.0840831172105414,25.0,241.0,154.176,-14.075,1909.683,253.322,2688.422,239.805,2373.176,-13.517,-287.064,2219.0,5.339
2017-06-09,3.03,0.0612436252407184,25.0,241.0,154.176,-14.075,1909.683,253.322,2688.422,239.805,2373.176,-13.517,-287.064,2219.0,5.339
2017-06-16,3.01,-0.0066225407604934,25.0,241.0,154.176,-14.075,1909.683,253.322,2688.422,239.805,2373.176,-13.517,-287.064,2219.0,5.339
2017-06-23,2.89,-0.0406835766364435,25.0,241.0,154.176,-14.075,1909.683,253.322,2688.422,239.805,2373.176,-13.517,-287.064,2219.0,5.339
2017-06-30,2.98,0.0306667983929722,25.0,241.0,154.176,-14.075,1909.683,253.322,2688.422,239.805,2373.176,-13.517,-287.064,2219.0,5.339
2017-07-07,2.91,-0.0237702193339117,5.0,362.0,160.958,-27.982,2141.134,248.801,2753.997,250.508,2477.573,1.707,-154.78,2316.614,5.574
2017-07-14,2.94,0.010256500167189,5.0,362.0,160.958,-27.982,2141.134,248.801,2753.997,250.508,2477.573,1.707,-154.78,2316.614,5.574
2017-07-21,3.06,0.040005334613699,5.0,362.0,160.958,-27.982,2141.134,248.801,2753.997,250.508,2477.573,1.707,-154.78,2316.614,5.574
2017-07-28,2.96,-0.0332256476283203,5.0,362.0,160.958,-27.982,2141.134,248.801,2753.997,250.508,2477.573,1.707,-154.78,2316.614,5.574
2017-08-04,2.76,-0.0699585886069105,15.0,291.0,160.868,-26.618,2093.483,247.302,2769.67,247.888,2476.18,0.586,-201.367,2315.312,5.57
2017-08-11,2.96,0.0699585886069105,15.0,291.0,160.868,-26.618,2093.483,247.302,2769.67,247.888,2476.18,0.586,-201.367,2315.312,5.57
2017-08-18,2.9,-0.0204785313435407,15.0,291.0,160.868,-26.618,2093.483,247.302,2769.67,247.888,2476.18,0.586,-201.367,2315.312,5.57
2017-08-25,2.93,0.0102916860365478,15.0,291.0,160.868,-26.618,2093.483,247.302,2769.67,247.888,2476.18,0.586,-201.367,2315.312,5.57
2017-09-01,2.88,-0.0172121288811215,44.0,184.0,158.401,-22.96,1919.516,248.916,2763.285,229.444,2438.213,-19.472,-323.349,2279.811,5.485
2017-09-08,2.88,0.0,44.0,184.0,158.401,-22.96,1919.516,248.916,2763.285,229.444,2438.213,-19.472,-323.349,2279.811,5.485
2017-09-15,3.0,0.0408219945202552,44.0,184.0,158.401,-22.96,1919.516,248.916,2763.285,229.444,2438.213,-19.472,-323.349,2279.811,5.485
2017-09-22,2.93,-0.0236098656391336,44.0,184.0,158.401,-22.96,1919.516,248.916,2763.285,229.444,2438.213,-19.472,-323.349,2279.811,5.485
2017-09-29,2.94,0.0034071583216142,44.0,184.0,158.401,-22.96,1919.516,248.916,2763.285,229.444,2438.213,-19.472,-323.349,2279.811,5.485
2017-10-06,2.93,-0.0034071583216142,193.0,77.0,166.59,-80.449,2030.95,279.775,2911.373,241.338,2564.255,-38.437,-253.596,2397.665,5.769
2017-10-13,2.99,0.0202709643736189,193.0,77.0,166.59,-80.449,2030.95,279.775,2911.373,241.338,2564.255,-38.437,-253.596,2397.665,5.769
2017-10-20,2.8,-0.0656539702214369,193.0,77.0,166.59,-80.449,2030.95,279.775,2911.373,241.338,2564.255,-38.437,-253.596,2397.665,5.769
2017-10-27,2.78,-0.0071684894786125,193.0,77.0,166.59,-80.449,2030.95,279.775,2911.373,241.338,2564.255,-38.437,-253.596,2397.665,5.769
2017-11-03,2.75,-0.0108500160240656,492.0,27.0,166.233,-84.177,2357.16,287.727,2897.003,240.314,2558.771,-47.413,90.456,2392.537,5.756
2017-11-10,3.17,0.1421306762107093,492.0,27.0,166.233,-84.177,2357.16,287.727,2897.003,240.314,2558.771,-47.413,90.456,2392.537,5.756
2017-11-17,3.04,-0.0418740724710589,492.0,27.0,166.233,-84.177,2357.16,287.727,2897.003,240.314,2558.771,-47.413,90.456,2392.537,5.756
2017-11-24,3.05,0.00328407520119,492.0,27.0,166.233,-84.177,2357.16,287.727,2897.003,240.314,2558.771,-47.413,90.456,2392.537,5.756
2017-12-01,2.84,-0.0713375384462056,800.0,10.0,170.757,-93.56,3085.692,300.138,3025.419,274.478,2662.67,-25.661,707.086,2491.914,5.913
2017-12-08,2.78,-0.0213531244705691,800.0,10.0,170.757,-93.56,3085.692,300.138,3025.419,274.478,2662.67,-25.661,707.086,2491.914,5.913
2017-12-15,2.6,-0.0669394826751091,800.0,10.0,170.757,-93.56,3085.692,300.138,3025.419,274.478,2662.67,-25.661,707.086,2491.914,5.913
2017-12-22,2.63,0.0114724011622368,800.0,10.0,170.757,-93.56,3085.692,300.138,3025.419,274.478,2662.67,-25.661,707.086,2491.914,5.913
2017-12-29,3.69,0.3386426118627625,800.0,10.0,170.757,-93.56,3085.692,300.138,3025.419,274.478,2662.67,-25.661,707.086,2491.914,5.913
2018-01-05,4.65,0.2312407615468292,899.0,7.0,177.251,-18.191,3341.44,300.234,2993.178,299.891,2618.315,-0.342,913.41,2441.063,5.5
2018-01-12,4.06,-0.1356842459856237,899.0,7.0,177.251,-18.191,3341.44,300.234,2993.178,299.891,2618.315,-0.342,913.41,2441.063,5.5
2018-01-19,3.2,-0.2380321638079603,899.0,7.0,177.251,-18.191,3341.44,300.234,2993.178,299.891,2618.315,-0.342,913.41,2441.063,5.5
2018-01-26,3.58,0.1122119906069281,899.0,7.0,177.251,-18.191,3341.44,300.234,2993.178,299.891,2618.315,-0.342,913.41,2441.063,5.5
2018-02-02,2.91,-0.2072097192292077,627.0,23.0,163.444,16.55,2711.241,275.652,2751.215,237.417,2414.348,-38.235,476.95,2250.905,5.072
2018-02-09,2.66,-0.0898269583897934,627.0,23.0,163.444,16.55,2711.241,275.652,2751.215,237.417,2414.348,-38.235,476.95,2250.905,5.072
2018-02-16,2.49,-0.0660434123169914,627.0,23.0,163.444,16.55,2711.241,275.652,2751.215,237.417,2414.348,-38.235,476.95,2250.905,5.072
2018-02-23,2.58,0.0355066884569097,627.0,23.0,163.444,16.55,2711.241,275.652,2751.215,237.417,2414.348,-38.235,476.95,2250.905,5.072
2018-03-02,2.67,0.034289073478632,611.0,21.0,183.067,-0.858,2797.818,291.468,3069.284,270.762,2704.217,-20.705,292.55,2521.151,5.681
